Dst Port,Protocol,Flow Duration,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.17275736,0.0,0.0,0.14463875,0.0,0.0,0.0,0.0,0.0,0.9304781,0.0,0.0,1.9241351,0.0,1.5127281,0.0,0.0,0.67071545,0.0,0.3191916,1.6120415,0.0,0.39596567,0.0,1.7932737,0.29351932,0.0,3.1534169,0.0,0.0,0.0,0.0,0.38799065,1.5351379,0.40374073,0.0,0.0,0.589004,0.0,0.0,0.0,0.0,0.0,0.21087117,0.0,0.0,0.0,0.0,2.0938563,0.26796365,0.0,0.6014002,0.0,1.2365067,1.0598873,0.0,0.0,0.0,0.16211796,0.4074926,0.0,0.0,0.28346407,1.5068045,0.0,1
0.0,0.6070456,0.19049084,0.0,0.0,0.029536277,0.0,0.08116489,0.114340626,0.073627755,0.4672047,0.0,1.1103216,0.0,0.82899207,0.43361643,1.6598607,0.059143074,1.8938065,0.0,0.011043366,0.5435044,1.0838456,0.2909842,0.0,0.59070545,0.7074657,0.0,0.6605183,0.0,0.88351154,0.0,0.0,0.15396425,0.051586084,0.0,0.009699238,0.7214917,0.18366548,0.32976717,0.0,0.0,0.0,0.05059187,0.312213,0.0,0.0,0.0,0.10134389,0.0,0.8044781,0.0,0.0,0.0,0.0,0.0,0.026065804,0.0,0.0,0.35933483,0.0,0.58555377,0.0,0.0,0.19674656,0
0.35026208,0.8236599,0.90396273,0.14777641,0.0,1.4044577,0.0,0.5366655,0.6319485,0.0,1.087186,0.30504605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40569973,0.0,0.45979604,2.108441,2.1681323,0.6351947,0.0,0.0,0.0,0.72439694,0.1209417,2.8137078,1.7058012,0.0,0.0,0.97288054,0.0,0.0,0.0,0.0,0.5625276,0.0,0.0,0.0,0.0,0.49275243,0.020920753,0.0,0.41423708,0.0,0.0,0.11472408,0.07942894,0.0,0.0,0.0,0.0,5.2957587,0.78307796,1.6565125,0.24705444,0.0,0.89498353,1.3119249,0.0,0.042366818,0
0.0,0.9455667,2.2788308,0.4768378,0.0,2.468975,0.0,0.6283483,0.83687663,0.0,1.8366594,0.4640568,0.0,0.11091003,0.0,0.43412203,0.0,0.0,0.0,0.4727168,0.0,1.1445137,3.6356795,2.078037,0.0,0.5981716,0.0,0.0,0.8695838,0.44804007,3.179537,1.596299,0.0,0.0,0.99276745,0.0,0.2853002,0.0,0.2944373,0.77037793,0.38843372,0.0,0.0,0.04269409,0.0,0.23738816,0.044801734,0.8044954,0.0,0.0,0.62337834,0.0,0.4013761,0.0,0.0,0.0,4.45207,1.198608,1.8135605,0.0,0.0,1.7886033,0.89671534,0.0,0.84239084,0
1.5187689,0.16760623,0.0,0.0,0.0,0.0,0.0,0.085273154,0.0,0.45595664,0.0,0.23745866,3.5301964,0.0,0.14628522,0.0,1.8292869,2.3364708,0.0,0.13242243,1.3149489,0.0,0.0,0.0,0.0,1.6270022,1.9257219,1.8156128,0.0,0.0,0.0,0.0,0.21786577,0.9080471,0.30992925,0.18512034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13995244,0.0,0.057640985,0.45733622,0.29300553,1.5310428,0.6317715,0.62787074,0.40077677,0.0,0.60976017,0.79411685,0.72210455,0.0,0.2505091,0.21184222,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2146263,1.4917226,0.29442114,0.86719453,0.21633142,0.1717185,0.0,0.78307676,0.16158614,0.0,1.7542521,0.6217392,3.0723414,0.0,0.3582519,0.0,0.27150536,0.0,1.049294,0.0,0.0,0.0,0.79821795,1.8633193,0.7563416,0.24088393,0.0,0.51858294,0.0,0.5419846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136777,0.025936091,0.0,0.0,0.0,0.9517371,0.0,0.0,0.0,0.28644747,0.0,0
1.9794557,0.0,0.0,0.054360975,0.0,0.0,0.0,0.0,0.0,2.0055008,0.0,0.0,2.0164735,0.0,0.0,0.0,0.4728561,0.5984179,0.0,0.0,2.1996503,0.0,0.0,0.0,0.0,0.0,1.2314591,1.3679743,0.0,0.0,0.0,0.0,0.65636927,1.0051184,0.47639912,0.47128484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7620581,0.0,0.0,0.042948306,1.5523547,0.37478966,0.0,0.8913964,0.0,0.76771414,1.2606591,1.7051014,0.507369,0.0,0.29452625,0.0,0.0,0.8637137,0.0,1.3995221,0.0,0
0.49036112,0.7520358,0.50312066,0.046003986,0.0,0.031883452,0.0,0.36697173,0.9699952,0.74713176,0.34815347,0.0,0.14709173,0.0,0.30210868,1.203913,0.95590794,1.0650504,0.40415668,0.0,0.0,0.16982521,1.8220922,0.50814486,0.0,2.027462,0.4437901,0.0,0.0,0.0,1.8541901,0.0,0.0,0.14018786,0.6142402,0.0,0.0013550799,0.00074780174,0.0,0.13956086,0.0,0.0,0.0,0.21330103,0.084508225,0.0,0.0,0.41782776,0.04832153,0.0,0.20430823,0.35978508,0.0,0.0,0.0,0.0,1.1627448,0.5346488,1.57325,0.0,0.0,2.8326926,0.0,0.0,0.046714664,0
2.770688,0.910801,0.3978445,0.0,0.0,0.40999734,0.15900452,0.0,0.0,2.2033644,0.09328609,0.025505636,3.4691641,0.0,0.0,0.0,0.22113177,0.0,0.0,0.21970175,2.3262196,0.0,0.14815472,1.1977265,0.0,0.0,0.0,0.85577226,0.0,0.0744982,0.0,1.6122206,0.0,0.36156234,0.6421205,0.050572768,0.0,0.0,0.0,0.063262776,0.13798106,0.0,0.0,0.0,0.5629503,0.0,0.12741345,1.6922997,2.5034451,0.0,0.2013366,0.39619341,0.0,0.0,0.5067518,1.0813079,2.240967,0.617363,0.951674,0.0,0.076333284,0.54541594,1.043511,0.25565478,0.0,0
0.0,0.4721767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99850726,0.0,0.0,0.0,0.0,0.0,1.1660198,0.0,0.0,2.4449027,0.18794854,0.8808484,0.0,0.0,0.68243986,2.4565902,0.0,1.083071,0.14433633,0.0,0.0,0.32265678,0.095475666,0.21927506,0.0,0.0,0.60095173,0.0,0.2972428,1.5374931,0.0,0.0,0.2659439,0.0,0.030866371,0.7520266,0.0,0.0,0.0,0.0,1.4232624,0.0,1.01285,0.0,0.29403022,0.6690838,0.84403104,1.7852591,0.41085815,0.0,1.5906185,0.0,0.0,0.0,1.7422566,0.0,0
0.33945847,1.148075,0.0,0.0,0.0,0.0,0.0,0.46938682,0.06922524,0.35213512,0.0,0.0,0.0,0.0,0.0,1.6747056,0.59857774,0.0,1.4494598,0.15899883,0.63263047,0.0,1.2258468,1.1586066,0.45434058,0.77307504,2.3431466,0.0,0.0,0.0,1.7553455,0.09015361,0.0,0.0,0.16129221,0.12742876,0.0,0.48414686,0.6663474,0.0,0.0,0.0,0.0,0.14040785,0.80345964,0.0,0.0,0.12394822,0.0,0.38666305,0.0,0.16016266,0.0,0.0,0.0,0.67643726,1.4072769,0.32979044,0.6445968,0.0,0.0,1.8995342,0.0,0.0234433,0.0,0
1.4719195,0.0,0.0,0.1166267,0.0,0.7334852,0.0,1.0835655,0.82331485,0.8623201,0.0,0.04032858,0.0,0.0,0.17536306,0.0,0.0,2.1986392,0.0,0.0,0.7732013,0.0,1.158629,0.0,0.2768023,2.5263135,0.0,0.0,0.74857855,0.0,2.621847,0.0,0.0,1.830074,1.4158932,0.0,0.0,1.7375717,0.0,0.0,0.0,0.0,0.0,0.0,1.414826,0.0,0.0,0.0,0.0,0.47996145,0.17106456,1.5496927,0.28409883,1.1270723,0.0,0.0,2.8095512,0.027096523,2.2563024,0.0,0.0,1.7431709,0.58529776,0.06732574,0.0,0
0.0,0.0,0.20320325,0.0,0.0,0.0,0.0,0.0,0.0,1.5591695,0.0,0.0,0.18639958,0.0,2.6962867,0.3313272,0.05590847,1.3940538,0.0,0.10837587,0.8894805,0.0,1.0483321,0.0,0.0,0.66095287,1.7561752,0.0,0.113447286,0.0,0.0,0.0,0.46617615,0.5005939,0.028398132,0.17483294,0.14295904,0.20042032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5808904,0.0,0.0,0.5375488,0.0,0.12586774,1.5809482,0.35154462,0.0,0.30114123,0.19492535,0.5855567,0.0,0.15438971,0.0,0.9527376,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45149752,0.43347546,0.0,0.54349566,0.0,0.10411444,0.27906594,1.5120631,1.3964859,2.8041072,0.0,0.0,0.7150232,0.0,0.0,0.0,0.040306617,0.7251942,0.0,0.82819986,0.0,0.74628705,0.0,0.33256048,0.0,0.0,0.0,0.42850703,2.4778507,0.9933404,0.05177416,0.0,0.0,0.0,0.002971725,2.436743,0.0,0.0,0.575986,0.0,0.0,2.2478056,0.0,0.33994046,0.0,0.0,0.0,1.1051891,0.0,0.0,1.1405866,0.0,1.9007051,0.044335414,0.0,0.0,0
1.1766617,0.7258317,1.0816305,0.23362736,0.0,1.2856492,0.0,0.0,0.0,1.355775,0.513621,0.0,2.3504758,0.0,0.0,0.10113683,0.0,0.0,0.0,0.040882517,0.4630212,0.0,1.4756706,2.158067,0.0,0.0,0.0,0.285698,0.4333433,0.0,0.5094287,1.8505169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246662,0.0,0.0,0.0,0.0,0.012370115,0.0,0.0,0.5187881,2.1442294,0.0,0.0,0.0,0.0,0.0,0.06120883,0.057849295,2.4996028,0.6075623,0.49990088,0.0,0.12345447,0.42465952,1.0816209,0.49243945,0.33640796,0
0.63673425,1.939882,0.0,0.0,0.11394656,0.0,0.0,0.0,0.0,0.502251,0.055754133,0.0,2.0423272,0.0,0.0,1.1882662,0.31604,0.0,2.5563338,0.05986515,1.4461657,0.0,0.0,2.210247,0.0,0.0,1.4829155,1.2235332,0.0,0.0,0.0,2.3357253,0.0,0.0,0.0,0.113315254,0.0,0.0,0.33354312,0.0,0.0,0.0,0.0,0.28654197,0.0,0.0,0.0,1.285738,0.43359438,0.047309943,0.12337101,0.0,0.021870833,0.0,0.61950624,1.7631347,0.94365275,0.8056185,0.0,0.30122772,0.0,0.0,0.0,0.669445,0.0,0
1.2268417,0.47879025,0.40970564,0.0,0.0,0.6575529,0.0,0.0,0.0,1.6811653,0.1214413,0.0,2.4224687,0.0,0.0,0.0,0.47190785,0.0,0.6242984,0.0,1.5192838,0.0,0.7490193,1.1655844,0.0,0.0,0.0,0.107727185,0.67115784,0.0,0.70230865,0.69338197,0.0,0.17330515,0.31287193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0988916,0.0,0.0,0.81468284,1.0507113,0.0,0.58453614,0.0,0.0,0.0,0.0,0.0,2.5500116,0.13060725,0.13834848,0.20618334,0.0,0.6915061,0.90393555,0.37345126,0.0,0
0.0,0.5445345,0.0,0.0,0.0,0.0,0.0,0.2590428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3957471,1.8742158,0.79049325,3.5649533,0.0052025886,0.0,0.3004406,0.0,0.07746063,0.13546757,1.3238108,2.4138925,0.0,0.0,0.0,0.2908078,0.0,0.39623773,0.0,0.0,0.072845094,0.10349102,1.2150624,1.4494001,0.07919817,0.0,0.22554457,0.0,0.6291875,1.2768621,0.0,0.0,0.13294885,0.0,0.41447353,0.7858622,0.0,0.2608562,0.0,0.0,0.43398276,0.0,0.0,0.0,0.746275,0.0,0.67092144,0.0,0.0,0.0,0
1.9323915,0.0,0.34678543,0.22850916,0.0,1.0206572,0.0,0.034708668,0.6517169,1.6420426,0.22676174,0.07966815,2.6704202,0.0,0.0,0.0,0.0,0.73296547,0.0,0.0,1.3103176,0.0,1.1138198,0.07636642,0.0,0.6551494,0.0,0.6472101,0.63173634,0.0,1.5876218,0.0,0.0,1.2280757,1.2674977,0.0,0.0,0.0,0.0,0.04792595,0.0,0.0,0.0,0.0,0.64080757,0.0,0.0,0.35330546,1.2039119,0.0,0.44406432,0.6788179,0.0,0.1285278,0.0,0.0,2.134061,0.20352964,1.5359974,0.0,0.0,0.88627476,1.6932248,0.0,0.0,0
0.24998716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333222,0.0,0.0,1.4255849,0.111251876,0.28372756,0.0,1.5643296,0.977354,0.47833943,0.037297923,2.3802438,0.0,0.0,0.0,0.052946456,1.3162229,2.3154032,2.1565683,0.0,0.0,0.0,0.0,0.80531794,0.7088257,0.052958526,0.16174759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26273102,0.0,0.0,0.20676532,0.0,1.8116541,0.445786,0.0,0.0,0.0,1.2232296,2.2616932,0.67432237,0.0,0.0,0.0,0.26618028,0.0,0.0,0.0,1.337492,0.0,0
0.0,2.4821982,0.0,0.0,0.2921383,0.0,0.19502388,0.0,0.0,0.0,0.3311332,0.0,0.0,0.16051956,0.0,2.1981103,2.1484187,0.0,5.732167,0.8491149,0.49269336,0.8980783,0.0,0.4912146,0.0,0.052118752,4.041139,0.0,0.0,0.0,0.0,0.7623232,0.3134486,0.0,0.0,0.43946582,0.0,0.0,1.6832463,0.0,0.0,0.9721979,0.33376044,0.34080768,0.2488655,0.0,0.0,0.86466146,0.0,0.9705586,0.5516238,0.0,0.19738035,0.0,0.0,1.5448883,0.17370519,0.95372146,0.0,0.88207084,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13428053,0.0,0.0,0.0,0.0,0.016823275,0.0,1.6220912,0.6706268,0.75175095,1.4012734,1.4205987,0.0,0.80784464,0.05053149,0.0,0.0,1.6892958,0.8705882,2.8004017,1.5317816,0.34500375,0.0,0.0,0.0,1.0403131,0.61117506,0.28730005,0.008886277,0.031495273,1.4972854,0.48951516,0.0,0.0,0.15786491,0.0,0.59528023,1.4142381,0.0,0.091525234,0.0,0.0,1.1646982,0.1148236,0.34778345,0.0,0.7264769,0.8523754,0.6885595,0.0,0.0,0.0,1.1665183,0.0,0.0,0.0,0.5888842,0.0,1
0.3657779,0.5407834,0.17642464,0.0,0.033284012,0.63960004,0.0,0.15448898,0.0,1.9575529,0.5912592,0.0,0.80906725,0.0,0.0,0.0,0.025284737,1.2848614,0.99568,0.0,0.39400432,0.1300693,0.15402664,0.3590196,0.0,0.47514614,0.0,0.0,0.7344635,0.0,0.6615112,0.0,0.0,0.059727587,0.5147242,0.02549128,0.0,0.0,0.0,0.04479076,0.0,0.0,0.0,0.0,1.5430036,0.0,0.0,0.61897033,0.0,0.48343208,1.1490157,0.2794006,0.19911721,0.0,0.16230497,0.14608127,4.643789,0.38887691,0.0,1.4523404,0.0,0.9484405,0.50300163,0.0,0.0,0
0.45122352,0.9412823,0.87540853,0.0,0.0,0.8005732,0.0,0.5669251,0.66630286,0.874321,0.619806,0.08249234,0.0,0.0,0.0,0.61671394,0.17891559,0.6372593,0.2629432,0.39944178,0.04779237,0.10878937,1.6593052,0.9690608,0.0,2.1597316,0.0,0.0,0.030156398,0.0059155384,2.1588278,0.59007645,0.0,0.0,0.8653783,0.0,0.0,0.0,0.0,0.0,0.056599278,0.0,0.0,0.22919096,0.19408482,0.0,0.0,0.71894014,0.0,0.35046205,0.15672286,0.42105138,0.32255346,0.0,0.0,0.0,3.943973,1.0124004,1.7497413,0.0,0.0,2.447435,0.41886464,0.0,0.0,0
0.82876265,0.0,0.32207996,0.23698041,0.0,0.19748573,0.0,0.0,0.2385412,0.8072667,0.0,0.0,2.9177878,0.01349188,1.1334709,0.0,0.51975936,0.2084097,0.0,0.108114764,1.5153383,0.0,0.5981939,0.0,0.5235553,0.07516218,0.0,2.2569933,0.022485504,0.0,0.0,0.0,0.30245215,1.3893663,0.3883725,0.0,0.0,0.35792506,0.0,0.0,0.030489694,0.0,0.0,0.031068252,0.0,0.0,0.0,0.0,2.9732113,0.0,0.272178,0.011766469,0.0,0.54123664,0.30013946,0.0,0.0,0.0,0.43624228,0.0,0.0,0.0,0.19883789,0.77069855,0.047461465,1
2.747021,0.0,0.14813566,0.5407709,0.0,0.06572099,0.0,0.0,0.6390409,2.0641313,0.0,0.07199068,3.595783,0.0,0.0,0.0,0.54898155,1.715484,0.0,0.0,2.3741198,0.0,0.741187,0.0,0.0,1.0552874,0.0,1.5409783,0.0,0.0,0.0,0.0,0.0,1.0790994,1.117284,0.16966274,0.0,0.0,0.0,0.0,0.03194124,0.0,0.0,0.0,0.0016892906,0.0,0.040490605,0.24953221,2.915685,0.31201637,0.0,1.174219,0.0,1.1031139,0.89556354,0.63269633,0.0,0.44995767,1.7802614,0.0,0.26279014,0.60421145,0.25456312,0.0,0.0,0
0.9682736,0.0,0.34309196,0.0,0.0,0.0,0.0,0.0,0.0,0.5170225,0.0,0.0,3.6061022,0.0,0.0,0.08020072,1.5117557,0.0,0.41157773,0.19585662,1.9526124,0.0,0.0,0.2157784,0.0,0.0,0.23744407,3.0512998,0.0,0.0,0.0,0.056692228,0.42627537,0.28479096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22947313,0.0,0.0,0.03343142,0.0,2.8003628,0.0,0.20285667,0.0,0.0,0.7050668,0.42544508,0.4689337,0.0,0.0,0.04255614,0.0,0.0,0.0,0.0,1.8218396,0.0,0
0.0,0.6403962,0.0,0.0,0.19240102,0.0,0.0,0.0,0.0,0.29150054,0.0,0.0,0.0,0.0,1.4012302,1.9037684,1.1027771,1.2589583,2.274197,0.32615054,0.39307863,0.45227152,0.29218495,0.0,0.73180246,2.0137608,2.9059663,0.0,0.0,0.0,0.42914715,0.0,0.30349475,0.0,0.0,0.15172125,0.3024901,0.45858565,1.0871083,0.0,0.0,0.7109724,0.0,0.44636968,0.21173307,0.0,0.0,0.0,0.0,0.63261026,0.0,0.25576666,0.15259752,0.0,0.14077477,1.0175829,0.0,0.3167068,0.0,0.41521934,0.0,0.7765132,0.0,0.24853247,0.0,0
0.29053774,0.0,0.0,0.232823,0.063764036,1.0504285,0.0,2.0596807,1.3830943,0.0,0.06256453,0.1842056,0.0,0.0,0.7568726,0.0,0.0,0.51807886,0.0,0.2064714,0.0,0.0,1.5826917,0.32508406,4.050954,2.7404265,0.0,0.0,0.40811217,0.04035014,4.470629,0.0,0.0,1.357444,1.1910305,0.0,0.2753853,2.754665,0.57746875,0.33884424,0.0,0.39573058,0.0,0.23084255,0.072344206,0.0,0.4298395,0.0,0.0,0.69092214,0.0,1.6454902,0.27689067,0.58053315,0.0,0.0,2.6936684,0.0,2.35476,0.0,0.0,0.95181394,1.1813499,0.0,0.0,1
0.0,0.0,0.0,0.4520543,0.0,0.29060143,0.0,1.0007542,0.5771693,0.098448455,0.0,0.0,0.0,0.0,3.6313546,0.0,0.0,3.3567212,0.0,0.1699612,0.0,0.0,0.13438495,0.0,0.9481772,2.665589,0.0,0.0,1.1914163,0.0,2.084012,0.0,0.040216498,1.5953587,0.68160284,0.0,0.63531893,3.3725047,0.0,0.0,0.0,0.0,0.0,0.101710066,0.57348603,0.0,0.24180084,0.0,0.0,0.7992545,0.6010913,1.3167064,0.31646356,1.2909849,0.0,0.0,0.31466696,0.0,0.91587,0.13873197,0.0,0.7987514,0.0,0.0,0.0,1
0.0,0.0,0.111787826,0.0,0.1637762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7809519,0.0,1.9152558,0.6442024,0.9363579,0.0,0.593686,0.0,0.5234458,0.0,0.0,0.0,1.7453921,0.0,2.7178216,1.8473046,0.0,0.0,0.0006190594,0.0,1.0281342,0.26030055,0.0,0.0,0.18215206,1.5918361,0.5449402,0.0,0.0,0.0,0.0,0.0,1.278622,0.0,0.0,0.0,0.39165705,0.0,0.53089863,0.0,0.0,0.049990118,0.041298747,0.37538517,0.0,0.0,0.0,0.38905698,0.0,0.0,0.0,1.4280806,0.0,1
0.054890584,0.9407336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579064,0.0,0.0,0.73002565,0.0,0.0,1.25545,0.1689704,0.0,2.2622309,0.22480838,1.2366501,0.0,0.0,1.1681802,1.4558442,0.0,2.0449352,1.0968759,0.0,0.0,0.0,0.7141757,0.36657703,0.0,0.0,0.44228846,0.0,0.0,1.0646232,0.0,0.0,0.030061519,0.0,0.16302305,0.5980252,0.0,0.0,0.22672372,0.0,0.75237995,0.0,0.31489873,0.0,0.0,0.86383677,1.4863774,0.7173668,0.36942318,0.0,0.9219137,0.0,0.0,0.0,1.6062672,0.0,0
1.065326,0.2825828,0.25908774,0.0,0.0,0.45216703,0.0,0.3856015,0.08506489,1.2554995,0.0,0.0,2.0482283,0.0,0.0,0.0013939722,0.42694184,0.82131064,0.0,0.0,1.0023074,0.0,0.78438014,0.034937955,0.0,1.7287139,0.0,0.5491541,0.0,0.0,1.0164793,0.03612884,0.0,0.54395735,0.77920544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36739033,0.0,0.0,0.0,0.43540838,0.5092946,0.60747576,0.3290159,0.9231765,0.0,0.19311869,0.0,0.16790313,1.9624937,0.16024911,0.91692686,0.5211564,0.0,0.20047404,1.1950868,0.0,0.0,0
0.26094183,0.9971363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3990229,0.29760876,0.0,0.0,0.0,0.0,0.39092696,0.4234999,0.0,2.2065692,0.11554306,2.4209425,0.0,0.6371062,0.68473405,0.0,1.2886211,0.083913125,0.0,0.0,0.0,0.0,1.0481933,0.0,0.0,0.09508384,0.23322539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35218745,0.0,0.0,0.0,0.41370603,1.0620542,1.026029,0.0,0.6440669,0.0,0.21444237,1.2960339,0.57826936,1.8414001,0.76277685,0.061410856,0.967734,0.0,0.0,0.0,0.4938538,0.0,0
0.0,0.0,0.06231742,0.09902755,0.0,0.0,0.0,0.108619906,0.41383824,0.0,0.0,0.0,0.0,0.09320192,4.613869,1.1272304,0.0,0.0,0.0,0.366341,0.0,0.0,0.3077771,0.0,2.1290565,0.5667947,2.1130228,0.9449991,0.0,0.0,0.7376192,0.0,0.7727032,0.2956397,0.0,0.0,0.82371825,1.7213372,0.6986641,0.0,0.11642826,0.0,0.0,0.40724355,0.0,0.04862131,0.0,0.0,0.52884793,0.0,0.0,0.22002815,0.0,0.4242922,0.0,0.0,0.0,0.0,0.50216395,0.0,0.0,0.62029815,0.0,1.3665634,0.13168216,1
0.9731193,0.43784556,0.0,0.0,0.0,0.0,0.0,0.11887222,0.0,1.445189,0.0,0.0,1.2000769,0.0,0.0,0.0,0.67471313,1.1545042,1.0899477,0.0,1.8117543,0.0,0.26195553,0.0407395,0.0,1.2713265,0.6694204,0.37906975,0.40961152,0.0,0.91484636,0.0,0.0,0.56288826,0.4897089,0.22223742,0.0,0.21561393,0.0,0.0,0.0,0.0,0.0,0.11864339,1.5285579,0.0,0.0,0.24054328,0.0,0.9694027,0.40199623,0.59630483,0.0,0.09593946,0.37620425,0.782328,2.3648326,0.11767663,0.010568504,0.69255686,0.0,0.87511975,0.14810301,0.03602464,0.0,0
2.355673,1.2178248,0.8307432,0.0,0.0,0.6234928,0.043887258,0.0,0.37871608,1.8580583,0.4694028,0.18389882,3.888462,0.0,0.0,0.0,1.3764304,0.0,0.36264795,0.0,1.3566058,0.0,0.39370918,1.1068131,0.0,0.0,0.0,0.0,0.0,0.041012388,0.0,1.7113214,0.0,0.0,0.5181883,0.0,0.0,0.0,0.0,0.16880849,0.12521389,0.0,0.0,0.0,0.017357891,0.0,0.20151258,1.8920995,2.4479773,0.0,0.8791092,0.0036718084,0.0,0.0,0.0,0.50750536,1.6564116,0.63449156,0.8811724,0.0,0.0,1.1205531,0.92334807,0.0,0.0,0
0.3280198,0.0,0.0857788,0.42374423,0.0,0.0,0.0,0.7973143,1.1506313,0.06492463,0.0,0.0,0.0,0.0,1.4174852,0.86084455,0.090378895,1.5379397,0.0,0.09143581,0.024227586,0.0,1.7516848,0.0,0.0,3.0555289,0.2334891,0.0,0.0,0.0,2.122137,0.0,0.0,0.62478566,0.6322112,0.0,0.0,0.89301074,0.0,0.2656209,0.0,0.0,0.0,0.10352777,0.0,0.0,0.072381794,0.0,0.27506933,0.0,0.0,0.7914262,0.08390051,0.0,0.0,0.0,0.0,0.2602877,2.2899573,0.0,0.0,2.8068619,0.0,0.0,0.12832037,0
1.0269389,1.8191144,0.7935832,0.0,0.0,0.59617,0.0,0.0,0.0,1.6515813,0.62715375,0.04985826,1.0827293,0.04834075,0.0,0.16395445,0.1884127,0.0,1.4681942,0.1810758,1.239766,0.0025771875,1.2168773,2.230898,0.0,0.0,0.0055496497,0.0,0.0,0.0,0.0,2.8540163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30461872,0.010383193,0.0,0.0,0.0,0.15360172,0.07483527,0.13272148,1.611594,1.4352177,0.0,0.20140931,0.0,0.0,0.0,0.21198072,1.099137,3.161337,1.0305833,0.2648565,0.0,0.0,1.0366768,0.0,0.259749,0.3625289,0
0.0,0.0,0.39559987,0.0,0.0,0.63157094,0.0,0.37720665,0.13544378,0.0,0.10375981,0.0,0.0,0.0,0.16210262,0.9909609,0.0,0.0,0.2995127,0.43580604,0.0,0.0,1.6007693,1.1675013,3.88791,0.06258796,0.0,0.0,0.0,0.0,2.0587149,0.26394063,0.0,0.0,0.13015024,0.0,0.16366373,0.8069914,1.2453855,0.24137028,0.0,0.0,0.0,0.2576555,0.0,0.0,0.0,0.0,0.0,0.38734746,0.0,0.51375014,0.03465743,0.0,0.0,0.0,1.9546062,0.25904313,0.19476704,1.110547,0.0,0.0,0.7539327,0.46475232,0.0,0
0.0,0.46885183,0.060484957,0.0,0.0,0.0,0.0,0.0,0.0,0.06165773,0.0,0.0,0.0,0.0,0.0,1.6707795,0.43784285,0.0,2.943888,0.28807056,0.0,0.7343235,0.0064693484,1.4110117,1.7275413,0.0,1.1626055,0.0,0.35398054,0.0,1.6901888,0.0,0.14526658,0.0,0.0,0.13474213,0.20349297,1.5779662,1.5001832,0.0,0.0,0.23502448,0.0,0.0,1.6143512,0.0,0.0,0.0,0.0,0.0,0.52676845,0.0,0.03161524,0.0,0.0,0.0,1.8321077,0.0,0.0,0.6212901,0.0,0.9866195,0.04342227,0.7453814,0.0,0
